id,loan_amnt,grade,sub_grade,verification_status,issue_d,loan_status,addr_state,home_ownership,revol_bal,total_pymnt,last_pymnt_d,issue_year,issue_month
1048930,10000,C,C1,Not Verified,2011-12-01,Current,MO,RENT,11224,12174.1,2016-05-01,2011,12
1048931,13200,B,B5,Not Verified,2011-12-01,Fully Paid,AK,RENT,8241,17559.94001,2015-09-01,2011,12
1048941,12000,A,A2,Not Verified,2011-12-01,Fully Paid,NY,OWN,9752,13263.96,2014-12-01,2011,12
1048949,35000,B,B3,Verified,2011-12-01,Current,WA,MORTGAGE,28856,40977.5,2016-05-01,2011,12
1048973,18000,B,B3,Source Verified,2011-12-01,Fully Paid,GA,RENT,13779,23650.46001,2016-01-01,2011,12
1048982,20000,C,C3,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,11551,24622.43978,2014-04-01,2011,12
1048987,10000,A,A1,Verified,2011-12-01,Fully Paid,FL,MORTGAGE,6314,10914.5964,2014-05-01,2011,12
1049007,13000,B,B3,Source Verified,2011-12-01,Fully Paid,NJ,MORTGAGE,4632,14833.34934,2013-04-01,2011,12
1049026,7400,D,D2,Source Verified,2011-12-01,Fully Paid,CA,RENT,12235,9467.360004,2014-12-01,2011,12
1049033,8000,C,C2,Verified,2011-12-01,Fully Paid,CA,MORTGAGE,8821,11129.59,2016-02-01,2011,12
1049053,29500,C,C2,Verified,2011-12-01,Fully Paid,CA,RENT,2037,24301.52997,2015-06-01,2011,12
1049079,31300,E,E5,Verified,2011-12-01,Fully Paid,MO,MORTGAGE,25974,33386.66092,2012-04-01,2011,12
1049124,6000,A,A1,Source Verified,2011-12-01,Fully Paid,MA,MORTGAGE,29274,6574.052163,2014-12-01,2011,12
1049128,4300,B,B5,Not Verified,2011-12-01,Fully Paid,NC,MORTGAGE,4362,5188.179224,2014-10-01,2011,12
1049134,5000,C,C1,Source Verified,2011-12-01,Fully Paid,GA,RENT,7553,6079.366578,2014-11-01,2011,12
1049157,13150,A,A1,Source Verified,2011-12-01,Fully Paid,MA,OWN,22109,14075.74944,2013-06-01,2011,12
1049180,10275,A,A2,Not Verified,2011-12-01,Charged Off,OR,RENT,11362,3151.1,2012-10-01,2011,12
1049201,12000,E,E2,Not Verified,2011-12-01,Charged Off,OH,MORTGAGE,9047,7895.07,2013-07-01,2011,12
1049214,12600,C,C2,Source Verified,2011-12-01,Fully Paid,HI,OWN,4481,13749.19919,2012-08-01,2011,12
1049215,5300,B,B2,Not Verified,2011-12-01,Fully Paid,SC,MORTGAGE,4326,5853.689288,2013-02-01,2011,12
1049225,2200,A,A5,Not Verified,2011-12-01,Charged Off,FL,MORTGAGE,28958,1024.4,2013-05-01,2011,12
1049226,28000,B,B1,Verified,2011-12-01,Fully Paid,NY,RENT,2979,35361.24996,2016-02-01,2011,12
1049271,1200,C,C1,Not Verified,2011-12-01,Fully Paid,NC,MORTGAGE,10980,1213.78,2012-01-01,2011,12
1049276,12000,A,A1,Source Verified,2011-12-01,Fully Paid,VA,MORTGAGE,6110,13148.13786,2014-12-01,2011,12
1049278,5000,A,A2,Not Verified,2011-12-01,Fully Paid,MN,MORTGAGE,4690,5081.06,2012-03-01,2011,12
1049279,35000,A,A5,Verified,2011-12-01,Fully Paid,OH,MORTGAGE,106406,40009.00999,2014-12-01,2011,12
1049310,7500,A,A3,Not Verified,2011-12-01,Fully Paid,MA,MORTGAGE,3356,7916.025926,2012-10-01,2011,12
1049352,6600,B,B1,Not Verified,2011-12-01,Fully Paid,FL,MORTGAGE,2171,7276.236207,2013-04-01,2011,12
1049353,8875,B,B2,Verified,2011-12-01,Fully Paid,NV,MORTGAGE,9012,10407.13,2014-12-01,2011,12
1049360,27600,B,B2,Verified,2011-12-01,Fully Paid,WA,MORTGAGE,13029,28086.82182,2012-02-01,2011,12
1049385,10000,B,B4,Source Verified,2011-12-01,Fully Paid,CA,RENT,12281,10584.88288,2012-06-01,2011,12
1049393,12000,B,B1,Not Verified,2011-12-01,Fully Paid,VA,MORTGAGE,12609,13889.76035,2014-08-01,2011,12
1049409,20000,C,C5,Verified,2011-12-01,Current,NY,MORTGAGE,43627,25730.64,2016-05-01,2011,12
1049522,26000,B,B5,Verified,2011-12-01,Charged Off,CA,RENT,27828,23514.32,2015-04-01,2011,12
1049524,18825,C,C1,Verified,2011-12-01,Fully Paid,CA,RENT,9141,25739.75997,2016-02-01,2011,12
1049528,20000,B,B3,Verified,2011-12-01,Fully Paid,VA,MORTGAGE,16447,15169.30547,2013-11-01,2011,12
1049553,35000,E,E4,Verified,2011-12-01,Charged Off,UT,MORTGAGE,26781,5156.46,2012-09-01,2011,12
1049562,23000,E,E4,Verified,2011-12-01,Charged Off,CA,RENT,0,9632.66,2013-02-01,2011,12
1049595,12650,D,D3,Source Verified,2011-12-01,Fully Paid,TX,RENT,11200,17468.77541,2014-09-01,2011,12
1049632,18000,B,B2,Source Verified,2011-12-01,Fully Paid,KS,RENT,11530,20880.6999,2014-03-01,2011,12
1049647,6000,B,B5,Source Verified,2011-12-01,Fully Paid,NV,MORTGAGE,15348,7245.680001,2014-12-01,2011,12
1049675,5500,A,A4,Source Verified,2011-12-01,Fully Paid,TX,OWN,6689,6195.454166,2014-12-01,2011,12
1049691,4000,A,A3,Source Verified,2011-12-01,Charged Off,NJ,RENT,1625,2607.36,2013-09-01,2011,12
1049802,3500,A,A4,Source Verified,2011-12-01,Fully Paid,CA,RENT,4926,3942.553607,2014-12-01,2011,12
1049803,8200,A,A2,Source Verified,2011-12-01,Fully Paid,GA,MORTGAGE,4683,9063.720001,2014-12-01,2011,12
1049832,9400,C,C4,Source Verified,2011-12-01,Fully Paid,MA,MORTGAGE,142,12105.14612,2014-03-01,2011,12
1049844,9250,C,C3,Source Verified,2011-12-01,Fully Paid,TX,RENT,20844,11318.79741,2014-03-01,2011,12
1049899,5200,C,C3,Not Verified,2011-12-01,Fully Paid,PA,OWN,13119,6472.309999,2014-12-01,2011,12
1049924,10800,C,C2,Not Verified,2011-12-01,Fully Paid,NY,RENT,21153,13274.97883,2014-07-01,2011,12
1049936,5000,B,B2,Not Verified,2011-12-01,Fully Paid,NJ,RENT,7130,5863.147011,2014-12-01,2011,12
1049941,35000,A,A4,Source Verified,2011-12-01,Fully Paid,FL,MORTGAGE,24864,39418.79999,2014-11-01,2011,12
1049945,4000,B,B4,Source Verified,2011-12-01,Fully Paid,LA,MORTGAGE,35726,4811.74,2014-12-01,2011,12
1049969,6000,A,A5,Not Verified,2011-12-01,Fully Paid,CA,RENT,9693,6879.890001,2014-12-01,2011,12
1049982,35000,C,C2,Verified,2011-12-01,Fully Paid,MO,MORTGAGE,124744,46605.80997,2015-12-01,2011,12
1049998,15000,D,D5,Not Verified,2011-12-01,Fully Paid,VA,RENT,17350,22523.20004,2015-11-01,2011,12
1050007,11000,A,A1,Source Verified,2011-12-01,Fully Paid,NV,MORTGAGE,10581,12052.44014,2014-12-01,2011,12
1050014,20500,B,B2,Source Verified,2011-12-01,Charged Off,TX,OWN,3564,21181.83,2015-12-01,2011,12
1050039,9600,A,A4,Not Verified,2011-12-01,Fully Paid,NC,RENT,5154,10813.89584,2014-12-01,2011,12
1050042,11000,A,A3,Not Verified,2011-12-01,Fully Paid,CA,RENT,14117,12343.46,2015-02-01,2011,12
1050056,6075,D,D3,Source Verified,2011-12-01,Current,NY,RENT,658,7893.41,2016-05-01,2011,12
1050062,25000,F,F2,Verified,2011-12-01,Fully Paid,NJ,RENT,2594,27174.68489,2012-05-01,2011,12
1050080,3600,A,A2,Not Verified,2011-12-01,Charged Off,VA,RENT,15502,2321.34,2013-09-01,2011,12
1050101,27575,B,B5,Verified,2011-12-01,Fully Paid,MA,MORTGAGE,25261,23148.63001,2015-10-01,2011,12
1050137,3000,B,B4,Not Verified,2011-12-01,Fully Paid,PA,RENT,3017,3180.780352,2012-06-01,2011,12
1050139,3500,A,A2,Not Verified,2011-12-01,Fully Paid,FL,OWN,1821,3538.183811,2012-02-01,2011,12
1050143,6000,B,B5,Not Verified,2011-12-01,Charged Off,CA,RENT,25082,1501.91,2012-06-01,2011,12
1050177,10000,C,C1,Source Verified,2011-12-01,Fully Paid,CA,RENT,13221,12214.92,2014-12-01,2011,12
1050195,6500,B,B2,Source Verified,2011-12-01,Fully Paid,FL,MORTGAGE,3992,7622.109999,2014-12-01,2011,12
1050212,16500,B,B5,Not Verified,2011-12-01,Fully Paid,CA,MORTGAGE,18354,19944.40999,2015-02-01,2011,12
1050213,9000,B,B2,Not Verified,2011-12-01,Fully Paid,HI,RENT,9780,10553.72,2014-12-01,2011,12
1050216,35000,C,C2,Verified,2011-12-01,Fully Paid,FL,MORTGAGE,41,37424.3433,2012-06-01,2011,12
1050226,31000,E,E3,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,131949,41145.36997,2014-12-01,2011,12
1050229,9600,D,D3,Source Verified,2011-12-01,Charged Off,NJ,RENT,33634,3195.91,2012-08-01,2011,12
1050244,20000,A,A4,Verified,2011-12-01,Fully Paid,NY,RENT,22733,22528.97,2014-12-01,2011,12
1050245,18000,C,C4,Verified,2011-12-01,Fully Paid,CA,OWN,22095,25432.12003,2015-11-01,2011,12
1050256,14650,F,F5,Verified,2011-12-01,Fully Paid,CA,RENT,12193,24243.54991,2016-04-01,2011,12
1050278,25000,B,B3,Verified,2011-12-01,Fully Paid,NY,RENT,5300,32933.06,2016-03-01,2011,12
1050287,6500,A,A5,Verified,2011-12-01,Fully Paid,GA,MORTGAGE,6575,7240.581906,2013-11-01,2011,12
1050309,12000,C,C3,Verified,2011-12-01,Fully Paid,CA,RENT,10326,14336.06373,2013-09-01,2011,12
1050329,30000,E,E5,Verified,2011-12-01,Charged Off,FL,MORTGAGE,37725,5780.42,2012-07-01,2011,12
1050340,3500,A,A1,Source Verified,2011-12-01,Fully Paid,RI,MORTGAGE,17831,3834.858171,2014-12-01,2011,12
1050377,14000,D,D4,Verified,2011-12-01,Fully Paid,UT,MORTGAGE,21584,18114.79,2014-12-01,2011,12
1050454,10000,B,B2,Not Verified,2011-12-01,Fully Paid,GA,RENT,9278,11353.8122,2013-08-01,2011,12
1050460,7000,A,A1,Source Verified,2011-12-01,Fully Paid,NY,RENT,2885,7669.749882,2014-12-01,2011,12
1050511,11000,A,A3,Source Verified,2011-12-01,Fully Paid,FL,RENT,17536,12225.67202,2014-03-01,2011,12
1050520,12000,B,B3,Not Verified,2011-12-01,Fully Paid,VA,RENT,6914,15792.53998,2016-02-01,2011,12
1050535,24000,D,D2,Verified,2011-12-01,Fully Paid,MO,OWN,25426,30705.06003,2014-12-01,2011,12
1050591,4200,A,A2,Not Verified,2011-12-01,Fully Paid,TX,MORTGAGE,11317,4642.380001,2014-12-01,2011,12
1050642,3800,A,A2,Not Verified,2011-12-01,Fully Paid,OH,MORTGAGE,21852,4186.923804,2014-06-01,2011,12
1050656,25000,E,E1,Verified,2011-12-01,Fully Paid,NV,MORTGAGE,20665,28346.97032,2012-09-01,2011,12
1050657,9500,A,A3,Source Verified,2011-12-01,Fully Paid,TX,MORTGAGE,23149,10639.87,2014-12-01,2011,12
1050681,12000,C,C3,Source Verified,2011-12-01,Fully Paid,NY,RENT,15505,14184.80993,2013-07-01,2011,12
1050684,7000,A,A5,Not Verified,2011-12-01,Fully Paid,MO,MORTGAGE,3763,7992.007349,2014-09-01,2011,12
1050689,20500,F,F1,Verified,2011-12-01,Fully Paid,CA,MORTGAGE,0,20127.08704,2016-03-01,2011,12
1050697,5000,A,A3,Source Verified,2011-12-01,Fully Paid,KS,MORTGAGE,5889,5597.19,2014-10-01,2011,12
1050706,10000,D,D5,Source Verified,2011-12-01,Fully Paid,CA,RENT,5898,10446.60294,2012-03-01,2011,12
1050726,5000,B,B1,Source Verified,2011-12-01,Fully Paid,CA,RENT,2021,5367.481335,2012-10-01,2011,12
1050758,14000,B,B2,Source Verified,2011-12-01,Fully Paid,GA,RENT,8464,16416.88,2014-12-01,2011,12
1050827,9000,A,A3,Not Verified,2011-12-01,Fully Paid,GA,RENT,11712,10079.9,2014-12-01,2011,12
1050833,1000,C,C4,Not Verified,2011-12-01,Fully Paid,PA,OWN,758,1252.695555,2014-12-01,2011,12
1050886,10000,D,D5,Verified,2011-12-01,Fully Paid,CO,RENT,15099,12127.1875,2013-10-01,2011,12
1050893,6000,B,B4,Not Verified,2011-12-01,Fully Paid,NY,OWN,8887,7217.640002,2014-12-01,2011,12
1050905,6000,B,B3,Not Verified,2011-12-01,Charged Off,SC,MORTGAGE,31994,2514.92,2013-05-01,2011,12
1050914,6000,A,A2,Not Verified,2011-12-01,Fully Paid,MN,MORTGAGE,481,6033.4,2012-01-01,2011,12
1050920,4000,B,B3,Not Verified,2011-12-01,Fully Paid,MD,RENT,11684,4762.9,2014-12-01,2011,12
1050921,5000,C,C2,Verified,2011-12-01,Charged Off,TX,MORTGAGE,8644,5135.57,2014-05-01,2011,12
1050926,10000,B,B4,Not Verified,2011-12-01,Fully Paid,MA,RENT,21282,12029.45,2014-12-01,2011,12
1050934,5500,A,A3,Not Verified,2011-12-01,Charged Off,NY,RENT,3272,1616.88,2012-08-01,2011,12
1050962,6000,B,B1,Not Verified,2011-12-01,Fully Paid,TX,MORTGAGE,27710,6944.883454,2014-08-01,2011,12
1050965,10000,B,B4,Not Verified,2011-12-01,Fully Paid,CA,RENT,11931,12029.45,2014-12-01,2011,12
1050977,3000,A,A5,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,10640,3142.562914,2012-08-01,2011,12
1050978,8000,A,A4,Not Verified,2011-12-01,Fully Paid,SC,OWN,4947,9011.557494,2014-12-01,2011,12
1050995,25000,F,F2,Verified,2011-12-01,Charged Off,NY,RENT,13871,8162.16,2012-12-01,2011,12
1051000,10000,B,B5,Source Verified,2011-12-01,Fully Paid,CO,MORTGAGE,84099,12024.20502,2014-07-01,2011,12
1051011,12000,A,A1,Not Verified,2011-12-01,Fully Paid,VA,RENT,2282,13110.11184,2014-06-01,2011,12
1051018,10000,C,C2,Source Verified,2011-12-01,Fully Paid,VA,MORTGAGE,26479,11893.58145,2013-09-01,2011,12
1051020,2125,A,A5,Verified,2011-12-01,Fully Paid,NH,RENT,2142,2429.09818,2014-12-01,2011,12
1051045,7600,D,D2,Source Verified,2011-12-01,Current,SD,OWN,8646,9922.74,2016-05-01,2011,12
1051048,15000,C,C4,Not Verified,2011-12-01,Charged Off,MI,MORTGAGE,12246,16600.16,2015-08-01,2011,12
1051063,10000,A,A5,Not Verified,2011-12-01,Fully Paid,MO,MORTGAGE,3937,11431.12,2014-12-01,2011,12
1051079,2400,B,B2,Not Verified,2011-12-01,Charged Off,CO,RENT,4699,1031.05,2013-01-01,2011,12
1051094,7000,A,A2,Not Verified,2011-12-01,Fully Paid,CA,MORTGAGE,1384,7737.310001,2014-12-01,2011,12
1051117,14000,B,B1,Not Verified,2011-12-01,Fully Paid,MA,RENT,2219,16241.38,2015-01-01,2011,12
1051124,20000,C,C2,Not Verified,2011-12-01,Charged Off,NJ,RENT,15197,6219.3,2012-12-01,2011,12
1051151,15000,B,B3,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,12153,17671.85627,2013-09-01,2011,12
1051152,5000,B,B5,Not Verified,2011-12-01,Fully Paid,WA,RENT,10590,5429.684156,2013-02-01,2011,12
1051159,12600,C,C2,Not Verified,2011-12-01,Fully Paid,PA,MORTGAGE,12208,16591.3245,2014-10-01,2011,12
1051186,7200,B,B3,Not Verified,2011-12-01,Charged Off,PA,RENT,16852,2235.36,2012-08-01,2011,12
1051194,7000,D,D2,Source Verified,2011-12-01,Fully Paid,MN,RENT,6070,8942.030002,2015-07-01,2011,12
1051204,7500,C,C2,Not Verified,2011-12-01,Fully Paid,MO,RENT,6264,9263.379997,2014-12-01,2011,12
1051225,4000,B,B4,Not Verified,2011-12-01,Fully Paid,CA,RENT,1139,4826.95,2015-01-01,2011,12
1051228,6000,A,A4,Verified,2011-12-01,Current,MA,OWN,10040,6916.9,2016-05-01,2011,12
1051236,6000,C,C2,Source Verified,2011-12-01,Fully Paid,FL,RENT,1284,7396.277036,2014-09-01,2011,12
1051297,5000,B,B1,Not Verified,2011-12-01,Fully Paid,KS,RENT,20212,5485.142961,2013-02-01,2011,12
1051321,5450,A,A4,Not Verified,2011-12-01,Fully Paid,CT,RENT,11229,6139.120001,2014-12-01,2011,12
1051325,6000,C,C4,Not Verified,2011-12-01,Fully Paid,MD,RENT,1918,6907.682756,2013-02-01,2011,12
1051328,10000,A,A1,Verified,2011-12-01,Fully Paid,NC,OWN,15317,10954.63,2014-12-01,2011,12
1051341,10000,B,B1,Not Verified,2011-12-01,Fully Paid,WA,RENT,16908,11600.98,2014-12-01,2011,12
1051349,5000,C,C2,Source Verified,2011-12-01,Charged Off,GA,RENT,3926,1418.37,2012-11-01,2011,12
1051355,6000,C,C5,Not Verified,2011-12-01,Charged Off,CA,MORTGAGE,6347,2587.54,2012-11-01,2011,12
1051404,3500,B,B2,Not Verified,2011-12-01,Fully Paid,NV,MORTGAGE,2104,3776.707049,2012-10-01,2011,12
1051409,10000,B,B1,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,3953,11600.98,2015-01-01,2011,12
1051410,4000,B,B5,Not Verified,2011-12-01,Charged Off,OH,MORTGAGE,4763,3881.86,2014-05-01,2011,12
1051412,12000,E,E1,Not Verified,2011-12-01,Fully Paid,CA,RENT,10374,17879.43999,2015-07-01,2011,12
1051433,10000,C,C3,Source Verified,2011-12-01,Fully Paid,FL,RENT,11694,12417.84,2014-12-01,2011,12
1051434,7125,D,D4,Not Verified,2011-12-01,Fully Paid,MN,RENT,11267,9219.109997,2014-12-01,2011,12
1051442,6000,C,C1,Verified,2011-12-01,Charged Off,NJ,RENT,1524,4048.28,2013-07-01,2011,12
1051447,10000,D,D3,Verified,2011-12-01,Fully Paid,MA,RENT,5050,12883.33,2014-12-01,2011,12
1051458,9000,B,B5,Not Verified,2011-12-01,Fully Paid,CT,OWN,6131,9993.413056,2012-12-01,2011,12
1051470,1000,C,C1,Not Verified,2011-12-01,Fully Paid,DC,RENT,3808,1221.41912,2014-12-01,2011,12
1051471,18000,C,C1,Source Verified,2011-12-01,Charged Off,PA,OWN,13938,13380.5,2012-07-01,2011,12
1051488,6500,A,A5,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,31505,6999.835828,2012-12-01,2011,12
1051492,12000,B,B2,Verified,2011-12-01,Fully Paid,CA,RENT,10574,14071.62999,2014-12-01,2011,12
1051502,5500,B,B2,Not Verified,2011-12-01,Fully Paid,FL,OWN,9968,6449.459998,2014-12-01,2011,12
1051506,5000,A,A2,Not Verified,2011-12-01,Fully Paid,GA,MORTGAGE,4672,5134.444029,2012-08-01,2011,12
1051508,22575,F,F2,Verified,2011-12-01,Fully Paid,KY,OWN,14916,20541.2341,2014-09-01,2011,12
1051513,18975,E,E4,Verified,2011-12-01,Fully Paid,WA,RENT,20659,24620.00302,2013-08-01,2011,12
1051548,35000,B,B5,Verified,2011-12-01,Current,NJ,RENT,28948,41887.72,2016-05-01,2011,12
1051570,5400,A,A4,Source Verified,2011-12-01,Fully Paid,NV,MORTGAGE,1718,5984.863036,2013-11-01,2011,12
1051586,12000,C,C1,Source Verified,2011-12-01,Fully Paid,DC,OWN,2093,13505.47046,2013-01-01,2011,12
1051591,8000,B,B1,Source Verified,2011-12-01,Charged Off,CA,RENT,0,4387.49,2013-04-01,2011,12
1051609,2575,C,C5,Verified,2011-12-01,Charged Off,TX,RENT,10201,1101.48,2012-11-01,2011,12
1051652,12000,D,D2,Verified,2011-12-01,Fully Paid,VA,RENT,13034,13374.78266,2012-09-01,2011,12
1051662,3600,B,B4,Source Verified,2011-12-01,Fully Paid,OH,RENT,15452,3810.525195,2012-06-01,2011,12
1051694,12000,E,E4,Verified,2011-12-01,Charged Off,VA,RENT,14824,13953.29,2015-05-01,2011,12
1051709,12000,B,B5,Source Verified,2011-12-01,Fully Paid,NY,RENT,7056,14491.35152,2014-12-01,2011,12
1051710,4000,A,A1,Not Verified,2011-12-01,Charged Off,CA,RENT,2529,3643.22,2014-05-01,2011,12
1051720,2800,A,A3,Not Verified,2011-12-01,Charged Off,MD,RENT,8268,1042.68,2012-12-01,2011,12
1051764,5000,B,B5,Not Verified,2011-12-01,Charged Off,FL,RENT,6310,1090.18,2012-05-01,2011,12
1051809,4000,E,E1,Source Verified,2011-12-01,Charged Off,MN,RENT,16543,1230.96,2012-12-01,2011,12
1051845,8000,B,B3,Not Verified,2011-12-01,Fully Paid,TX,MORTGAGE,13943,9525.87,2014-12-01,2011,12
1051869,27300,B,B4,Verified,2011-12-01,Current,KY,MORTGAGE,28997,32484.67,2016-05-01,2011,12
1051899,12000,A,A1,Source Verified,2011-12-01,Fully Paid,NC,RENT,3852,13148.13786,2014-12-01,2011,12
1051953,10000,B,B4,Source Verified,2011-12-01,Current,CO,RENT,11682,10284.6,2016-05-01,2011,12
1051959,18000,A,A4,Verified,2011-12-01,Fully Paid,SD,MORTGAGE,27390,20276.07,2014-12-01,2011,12
1051960,18000,D,D2,Source Verified,2011-12-01,Fully Paid,MN,MORTGAGE,11243,16038.55001,2015-11-01,2011,12
1051961,20000,D,D4,Verified,2011-12-01,Fully Paid,CA,MORTGAGE,11762,27913.43,2014-09-01,2011,12
1051998,16000,B,B4,Verified,2011-12-01,Fully Paid,MI,MORTGAGE,63829,18836.80903,2013-12-01,2011,12
1052002,30000,F,F2,Source Verified,2011-12-01,Fully Paid,CT,MORTGAGE,36497,31832.18997,2016-01-01,2011,12
1052008,10400,D,D2,Source Verified,2011-12-01,Current,NC,MORTGAGE,6825,13602.99,2016-05-01,2011,12
1052012,5000,A,A1,Not Verified,2011-12-01,Fully Paid,GA,MORTGAGE,1289,5443.597413,2014-03-01,2011,12
1052061,12000,C,C2,Not Verified,2011-12-01,Fully Paid,IL,RENT,21480,14821.42999,2014-12-01,2011,12
1052063,7200,B,B3,Not Verified,2011-12-01,Fully Paid,IL,MORTGAGE,23006,8573.279998,2014-12-01,2011,12
1052071,17200,F,F1,Verified,2011-12-01,Current,FL,RENT,8190,24155.64,2016-05-01,2011,12
1052094,30000,C,C1,Verified,2011-12-01,Fully Paid,CT,MORTGAGE,28648,40171.10997,2015-05-01,2011,12
1052102,10000,C,C1,Not Verified,2011-12-01,Charged Off,IL,RENT,22174,6446.45,2013-07-01,2011,12
1052133,12000,C,C5,Not Verified,2011-12-01,Fully Paid,CA,MORTGAGE,21114,17192.08999,2015-11-01,2011,12
1052144,6000,B,B4,Source Verified,2011-12-01,Fully Paid,AR,RENT,3704,7217.640001,2014-12-01,2011,12
1052155,16000,A,A4,Source Verified,2011-12-01,Fully Paid,FL,OWN,12779,18023.16,2014-12-01,2011,12
1052168,4200,B,B3,Not Verified,2011-12-01,Charged Off,AL,MORTGAGE,3395,3449.54,2014-10-01,2011,12
1052169,20000,C,C1,Verified,2011-12-01,Fully Paid,NY,RENT,5896,20226.34,2012-01-01,2011,12
1052179,1500,C,C2,Not Verified,2011-12-01,Fully Paid,PA,RENT,7510,1852.63,2014-12-01,2011,12
1052181,12000,A,A5,Not Verified,2011-12-01,Fully Paid,FL,MORTGAGE,8245,13792.06133,2013-12-01,2011,12
1052184,15000,A,A3,Verified,2011-12-01,Fully Paid,FL,OWN,18681,15446.04873,2012-05-01,2011,12
1052195,14150,B,B5,Not Verified,2011-12-01,Fully Paid,TX,RENT,13990,15817.44335,2013-01-01,2011,12
1052196,5000,B,B4,Source Verified,2011-12-01,Fully Paid,TX,RENT,2392,5576.720988,2013-12-01,2011,12
1052220,16000,C,C3,Source Verified,2011-12-01,Charged Off,NJ,MORTGAGE,3290,9273.78,2013-06-01,2011,12
1052225,16000,C,C3,Source Verified,2011-12-01,Charged Off,WA,RENT,18998,4963.5,2012-09-01,2011,12
1052230,14000,B,B2,Not Verified,2011-12-01,Fully Paid,IL,RENT,13790,16416.88001,2014-12-01,2011,12
1052234,3000,D,D4,Source Verified,2011-12-01,Fully Paid,CA,MORTGAGE,2516,3881.699999,2014-12-01,2011,12
1052247,11000,B,B4,Not Verified,2011-12-01,Fully Paid,NH,RENT,12898,13232.44,2014-12-01,2011,12
1052257,35000,D,D3,Verified,2011-12-01,Fully Paid,MA,OWN,23561,41959.649,2013-03-01,2011,12
1052258,7200,B,B5,Verified,2011-12-01,Fully Paid,CA,MORTGAGE,19331,8197.814447,2013-04-01,2011,12
1052295,14000,B,B2,Not Verified,2011-12-01,Charged Off,FL,OWN,13811,6035.49,2012-12-01,2011,12
1052327,10000,C,C3,Not Verified,2011-12-01,Fully Paid,IL,MORTGAGE,10194,10596.46345,2012-08-01,2011,12
1052329,9000,A,A4,Source Verified,2011-12-01,Fully Paid,WA,RENT,17828,10138.00778,2014-12-01,2011,12
1052333,15000,B,B4,Verified,2011-12-01,Fully Paid,CO,MORTGAGE,18589,17457.02264,2013-09-01,2011,12
1052346,20000,D,D5,Verified,2011-12-01,Charged Off,IL,RENT,10958,22977.0,2015-09-01,2011,12
1052357,20000,B,B3,Verified,2011-12-01,Current,WA,RENT,10738,23403.87,2016-05-01,2011,12
1052358,6000,A,A2,Not Verified,2011-12-01,Fully Paid,FL,RENT,3238,6274.824373,2012-10-01,2011,12
1052360,7000,A,A5,Source Verified,2011-12-01,Fully Paid,IL,RENT,25060,8001.780001,2014-12-01,2011,12
1052370,7000,B,B2,Not Verified,2011-12-01,Fully Paid,NY,RENT,4170,8208.410001,2014-12-01,2011,12
1052376,19000,D,D4,Verified,2011-12-01,Charged Off,OR,RENT,18884,18594.87,2014-12-01,2011,12
1052379,15000,A,A1,Not Verified,2011-12-01,Fully Paid,NC,MORTGAGE,1582,16421.5178,2014-09-01,2011,12
1052387,17000,D,D4,Source Verified,2011-12-01,Charged Off,FL,RENT,20152,18396.26,2015-07-01,2011,12
1052394,6000,B,B2,Not Verified,2011-12-01,Fully Paid,OH,RENT,12851,6105.36,2012-02-01,2011,12
1052397,12000,A,A3,Verified,2011-12-01,Fully Paid,AZ,MORTGAGE,13725,13437.70999,2014-11-01,2011,12
1052446,12000,D,D5,Verified,2011-12-01,Fully Paid,CA,MORTGAGE,11112,17655.21998,2015-06-01,2011,12
1052449,5000,B,B3,Source Verified,2011-12-01,Fully Paid,OR,RENT,5529,5507.920765,2012-12-01,2011,12
1052469,20000,D,D3,Source Verified,2011-12-01,Charged Off,CA,MORTGAGE,4245,26149.35,2015-07-01,2011,12
1052477,14000,C,C1,Verified,2011-12-01,Charged Off,IL,MORTGAGE,1430,5598.66,2013-05-01,2011,12
1052485,5325,B,B4,Source Verified,2011-12-01,Charged Off,CA,RENT,8766,4617.6,2014-02-01,2011,12
1052492,8650,C,C2,Source Verified,2011-12-01,Fully Paid,FL,MORTGAGE,6602,10683.73,2015-01-01,2011,12
1052510,9000,C,C2,Source Verified,2011-12-01,Fully Paid,VA,RENT,6251,11116.01,2014-12-01,2011,12
1052516,13250,C,C1,Verified,2011-12-01,Fully Paid,WI,RENT,14923,15919.46328,2014-02-01,2011,12
1052534,3600,B,B4,Source Verified,2011-12-01,Fully Paid,MO,MORTGAGE,8319,4330.599999,2015-01-01,2011,12
1052545,3600,D,D5,Verified,2011-12-01,Charged Off,CO,RENT,5944,3287.82,2014-06-01,2011,12
1052548,7000,F,F4,Source Verified,2011-12-01,Charged Off,IL,RENT,10197,6082.53,2014-05-01,2011,12
1052586,2000,A,A1,Not Verified,2011-12-01,Fully Paid,SC,RENT,11607,2184.999541,2014-06-01,2011,12
1052601,13000,B,B2,Not Verified,2011-12-01,Fully Paid,WY,MORTGAGE,14646,14027.76234,2012-11-01,2011,12
1052607,4200,A,A2,Not Verified,2011-12-01,Charged Off,NY,RENT,3826,3294.53,2014-01-01,2011,12
